wtd_std_ThermalConductivity,wtd_gmean_Valence,range_ThermalConductivity,wtd_mean_atomic_mass,wtd_mean_ThermalConductivity,critical_temp
166.599693753223,2.06377586754843,399.97342000000003,56.4260076923077,97.67969692307692,69.0
138.546985891957,2.2456485239871,399.97342000000003,57.2649391714286,60.923759999999994,21.4
192.04014817779702,2.11821461104349,399.97342000000003,90.55090414878401,178.62182832618,93.1
32.4072100614674,3.24332708265859,99.97341999999999,69.40843975,37.656645000000005,11.5
39.2212283721684,4.19740764823011,78.48,67.0450515463917,40.9736082474227,8.3
42.2706228432413,4.27965277573465,115.0,,60.1666666666667,1.7
45.069748415342,2.75605859913512,127.0,40.4209066666667,65.4666666666667,14.1
138.511182199652,2.2374686688767,399.97342000000003,57.4462221985714,61.07033142857139,11.7
166.866991991426,2.0638611731558,399.97342000000003,51.518892248062,97.1460001550387,91.4
153.789986670134,3.0314331330208,389.0,64.6758,222.2,0.8
26.329657747112602,3.1722656803544402,70.8195,72.41260686567159,43.89654477611939,1.64
166.732191821349,2.06955724178222,399.97342000000003,51.9963434362934,97.4158093436293,76.4
164.085081709927,2.06784565285311,399.97342000000003,50.8704248637072,96.9456236137072,86.0
15.318201228894,2.4628811159987003,41.0,45.912028,71.3733333333333,13.35
0.0,4.0,0.0,72.63,60.0,5.5
164.273331764609,2.0637607575588,399.97342000000003,57.54542786377711,94.2402425386997,52.0
138.46460295434798,2.23267852196607,399.97342000000003,58.190186428571394,61.1723314285714,9.95
66.0,2.23606797749979,132.0,,74.0,2.25
137.977383154022,2.2262216392083,399.97342000000003,56.8109130714286,61.023759999999996,28.5
190.6620704734,2.1192680453341,399.97342000000003,85.5394,180.089511428571,84.0
104.651803615609,3.0,222.0,64.2895157333333,161.0,2.237
32.0444612998877,4.15467859644964,107.0,88.2593205,64.95,3.9
66.5699298148613,2.64923165252935,208.0,15.3803743626667,73.3333333333333,35.5
165.778098899782,2.25812499676156,399.97342000000003,83.7212208525822,159.328130046948,100.0
39.8420890278916,2.13966286999504,84.97341999999999,26.484997999999997,32.656906,11.0
136.12173883277399,2.25422575711589,399.97342000000003,57.5774812633073,58.650463605393895,40.0
31.4718532639575,3.05519406830818,90.97341999999999,74.338468,35.746645,6.0
14.907119849998601,2.40187391035201,40.0,39.546318333333296,183.333333333333,1.5
155.278538018583,2.08631948029377,399.97342000000003,49.6092153846154,91.8604661538462,62.0
168.105297878363,2.0,399.97342000000003,70.180925,204.5033225,126.0
129.715360493993,2.15556871544126,399.97342000000003,62.43842825,58.452040000000004,49.7
165.700478468219,2.06336223306145,399.97342000000003,56.1019353846154,95.30662,74.8
12.570202862324901,4.28995955837552,41.0,87.807204,61.7,1.39
167.005066039728,2.06530094731568,399.97342000000003,52.3142296354992,98.19143895404119,21.0
6.33188288081251,4.4579828674108395,12.795,77.8537728571429,5.6885714285714295,8.1
156.337979479863,2.02162873526436,399.97342000000003,53.9087,103.012665,127.0
167.22042512985598,2.08679904245119,399.97342000000003,56.1561580229562,99.3816608151792,52.5
166.659405210198,2.0576714905793603,399.97342000000003,51.26465614439321,100.375314254992,53.6
32.7183453334376,3.30975091964687,78.97341999999999,60.931453000000005,23.065645,3.6
26.4544892220583,3.9585237323186804,54.0,,38.6,0.9
54.9502174699973,5.22733366438381,116.0,,99.56,1.0
166.514927524888,2.08902073538592,399.97342000000003,55.0352617568086,95.67986116609129,13.0
149.314813143022,2.1696131327883403,399.97342000000003,47.474068247944295,78.59166159392791,31.5
12.256517540566799,6.0,26.0,84.7120333333333,111.333333333333,2.0
50.473021666278,5.06466773911587,119.764,53.81591847058821,29.166588235294103,6.57
23.897246703333803,3.43273321468726,82.0,79.8955678,56.04,15.5
165.867524382275,2.38090242237529,399.97342000000003,87.92820400000001,169.682658,111.5
22.11,2.08275948798482,73.7,,15.67,3.73
41.8409822707841,4.16383355960039,135.0,,76.2648275862069,1.0
6.9,5.0,23.0,88.70989200000001,51.7,6.95
138.579130686535,2.4380273084089503,399.97342000000003,58.4628789285714,60.82947428571429,20.5
89.0185973219919,4.11083204050132,307.0,95.9584084262295,82.86885245901641,6.0
166.552351164844,2.06336223306145,399.97342000000003,56.0962923076923,96.16815846153851,82.2
25.2107137719044,5.64621617328617,53.48,83.6087933333333,18.3466666666667,8.8
51.915773133027706,3.90952274192125,133.0,,103.55,7.0
167.510907486237,2.0646244913807,399.97342000000003,51.936768627451,98.28858156862742,75.3
44.5659166179716,4.37143256464569,206.0,53.74396143,40.774,12.6
167.030058013555,2.08268092375422,399.97342000000003,52.50218365758761,97.6639745525292,47.0
22.147720919997898,3.7444709698144196,104.0,17.767592947619,135.047619047619,35.7
161.860450553936,2.53235914169217,399.97342000000003,97.00014695,132.7533225,62.0
54.8,4.0953450221584395,137.0,83.07579399999999,122.6,0.77
51.5606211166768,4.723171589929691,119.0,45.26945639875,61.11225,16.4
15.449514555480402,4.72870804501588,36.0,78.374845,45.75,5.5
165.571554693186,2.0714859617745303,399.97342000000003,52.0176165354331,96.1478807874016,28.5
77.80601323861859,5.425275893210861,399.795,80.9946794871795,33.7852564102564,1.82
137.09181028902202,1.6406707120152801,399.97342000000003,47.662158057142896,65.94408,62.0
138.43771399308702,2.2262216392083,399.97342000000003,56.80881707142861,61.343759999999996,32.5
138.564022176,2.2456485239871,399.97342000000003,57.90779142857139,60.87233142857139,41.2
178.45067974093,3.46410161513775,429.48,96.12455,124.51,4.71
137.676923811372,2.22683496772043,399.97342000000003,49.18908571428571,71.5151885714286,27.5
37.097001226514294,4.680694638641429,86.0,53.221945,118.25,13.1
98.158374826853,2.3372339296506603,399.97342000000003,30.2219111842105,54.3715259210526,63.0
55.95531342062161,5.310064734191769,119.0,97.562415,70.27,1.6
115.017236750646,2.21978342968743,399.97342000000003,56.19986228571429,46.050902857142894,8.0
16.7279632558031,4.89897948556636,34.795,,18.30125,6.03
31.335866673191,4.7875191254834295,79.0,,32.1728,3.88
167.597122375959,2.064727647933,399.97342000000003,51.9932295365279,98.442960204242,62.0
29.2191642530966,2.2458403067635198,99.97341999999999,69.51297800562931,13.321079396863698,22.2
12.636340451254101,4.01625152919969,127.0,91.340815,24.27,4.5
35.91344219031971,2.07578163111243,99.97341999999999,72.2339833333333,21.013289999999998,32.0
137.26866712352302,2.2243925508628797,399.97342000000003,56.79361841428571,60.3809028571428,32.85
166.440382618967,2.06336223306145,399.97342000000003,51.2456653846154,96.3989276923077,91.5
166.629564816819,2.07002701378206,399.97342000000003,51.36662970679011,96.65779296296301,93.0
26.6764615344689,6.0,68.0,,126.08,4.53
113.254157482475,2.3625593350752796,399.97342000000003,68.4312,44.1963163636364,9.8
23.6004470296645,3.42287204783908,82.0,79.86468585,55.83,22.9
8.304677057118031,4.98427502120857,113.0,57.878078688524596,138.83606557377,12.2
135.15750063250601,2.04372063287704,399.97342000000003,66.674672,60.654176,32.5
144.17599388996402,2.09579219117311,399.97342000000003,53.354161538461504,84.9373892307692,79.0
167.975194383919,2.05848796209988,399.97342000000003,51.8065615323855,100.43262423380699,80.0
137.858402522674,2.2608206808261,399.97342000000003,59.194936187291,72.3814474916388,75.0
62.4287668734001,4.08237000052313,139.0,69.0916366666667,80.32,8.06
55.997857101857,3.7763500451796097,137.0,65.916394,106.8,2.65
166.866991991426,2.0638611731558,399.97342000000003,51.518892248062,97.1460001550387,89.935
190.694839221554,2.1192680453341,399.97342000000003,89.32725285714291,176.796654285714,85.0
166.499963550023,2.07251466147847,399.97342000000003,57.3417515384615,96.2758507692308,79.0
18.3340908934392,4.13518554200014,43.0,,69.8333333333333,0.91
51.155650846794394,2.2992173843359303,399.97342000000003,45.745985,23.515948,45.0
31.093027363301395,3.02715652425049,78.97341999999999,71.49284258,35.506673,25.1
137.963018333823,2.2105082325314904,399.97342000000003,56.09087428571429,62.88947428571429,17.3
126.413149501294,2.08411674372706,399.97342000000003,57.36089125,61.264540000000004,51.0
191.423266586463,2.1192680453341,399.97342000000003,91.93553857142858,175.93951142857102,87.5
38.56786843993329,4.24264068711929,78.48,80.7785,40.442,12.6
33.2541837702863,2.75939440023974,90.97417,61.1900309278351,28.357705257732,12.5
188.834362185022,2.15641655884126,399.97342000000003,84.08260585714291,186.798082857143,61.0
146.993465522473,2.0606543066294,399.97342000000003,58.52276947368421,89.77083157894741,123.5
23.397144774042395,3.72678580411683,56.0,,53.49185,4.33
145.264100398492,2.5665610867159,399.9911,34.92439588,113.224422857143,25.0
133.731749317701,2.1332864646036898,399.97342000000003,66.0282492066667,70.564176,29.7
107.61830208658701,5.5762619472576604,399.48,84.7324,82.544,5.9
55.3108154456902,5.14339369999301,399.48,68.4966535947712,15.372549019607801,2.39
11.8321595661992,3.42481878729788,27.0,32.0949874074074,34.0,7.96
2.5,3.8729833462074197,5.0,95.7415,26.5,5.9
159.259182416289,2.38090242237529,399.97342000000003,88.001564,158.48265800000001,85.95
162.738210764137,2.06336223306145,399.97342000000003,51.2697895384615,92.7158507692308,2.2
135.769768788515,2.27698102414974,399.97342000000003,59.221310632570706,73.1213082099596,60.0
37.2550062845404,3.2937131946479203,78.97341999999999,59.09870129870129,28.3216168831169,14.5
151.17361351253402,2.16970408696011,399.97342000000003,59.6386031818182,80.5144981818182,27.0
164.504828453314,2.54335354931315,399.97342000000003,98.6847568125,132.7145725,88.9
135.478647761749,2.2789137189527797,399.97342000000003,60.2383995666667,67.8855093333333,52.6
139.415328518486,2.23267852196607,399.97342000000003,56.4959704285714,63.54376,19.5
66.8025568165038,2.65102254257804,208.0,15.3848352603333,73.4583333333333,32.4
138.245481442001,2.24417087379085,399.97342000000003,57.6696755681818,60.5266169318182,32.0
188.436943875673,2.1192680453341,399.97342000000003,91.06422357142858,168.214511428571,65.0
186.480031678121,2.24785217546563,399.97342000000003,90.03378657857141,173.86094,71.8
138.22503864365498,2.25953484237817,399.97342000000003,59.3441,61.886617142857105,17.5
37.1019445004475,3.43707565478503,139.0,,81.6,1.6
137.25543309875098,2.2262216392083,399.97342000000003,56.7949525,60.4609028571428,22.2
130.398317986177,2.0,399.97342000000003,75.34845,55.55079,80.0
19.8319327236544,2.3606111542023798,64.0,56.132335,68.8333333333333,7.91
53.2,2.76632373444518,133.0,13.5098,53.6,36.0
166.440382618967,2.06336223306145,399.97342000000003,51.2456653846154,96.3989276923077,86.7
6.97423830966508,4.0,32.0,,36.6,7.268
29.666856378120002,2.30355293732246,81.0,42.46038056,114.5208,4.9
166.658125700455,2.0652266508937602,399.97342000000003,51.3847985907336,96.76136918918921,99.0
123.21067348696,2.496230378063,399.97342000000003,81.1847416666667,53.42848000000001,32.0
63.6981074199924,2.6714891672136503,133.0,15.388979999999998,78.8666666666667,36.8
161.42399979439898,2.0916189110911203,399.97342000000003,46.8734687692308,91.16239692307691,78.1
166.460848730375,2.07883385091591,399.97342000000003,52.568506598016796,99.35461356216629,67.1
137.34569363837602,2.2598970929242403,399.97342000000003,59.22148844,72.228776,79.5
149.946914808066,2.0,399.97342000000003,61.5342,87.03829,113.0
33.9074649064004,5.339581991991571,139.795,79.7989861058064,23.0354838709677,4.4
160.448548094408,2.1192680453341,399.97342000000003,51.57418928571429,95.1561471428571,92.0
167.97424169477,2.0315995668643896,399.97342000000003,52.259319489682504,99.8869387301587,93.75
56.058721593224604,4.16016764610381,137.0,,78.08,2.56
37.5256220150846,2.51160568999381,95.97341999999999,64.4756181818182,26.198732727272702,0.98
138.471564372541,2.23138564895817,399.97342000000003,57.1018769,61.21804571428571,24.5
149.114848290662,2.163798022546,399.97342000000003,45.44707786937221,76.5873878630311,24.5
164.5503797598,2.06366065722851,399.97342000000003,51.423267851622896,94.68195248840799,57.0
40.8605410369938,2.3398616255173703,119.97341999999999,48.61537142857139,27.1580457142857,1.1
166.410681508598,2.07864427024159,399.97342000000003,51.7421964005783,100.50527416330601,77.8
42.067343237242795,2.8853998118144304,90.764,63.33226479999999,40.0944,3.0
163.433374017456,2.0693794887468098,399.97342000000003,57.3552294753086,93.0165892592593,46.0
66.6418631658976,5.83998636467126,138.795,69.2986666666667,58.0426666666667,13.3
166.730849127335,2.07585740468457,399.97342000000003,48.911987299158405,103.977652685539,82.0
165.09750781615298,2.38090242237529,399.97342000000003,87.937374,168.282658,97.1
56.7435969010903,3.0298336951393394,139.97417,12.2487224108861,110.357839493671,29.6
138.395228788671,2.21978342968743,399.97342000000003,56.442492285714295,61.5009028571429,32.6
163.991723933018,2.51486685936587,399.97342000000003,97.046275,135.7533225,76.1
190.442601982693,2.1192680453341,399.97342000000003,81.47247,176.60379714285702,62.0
173.03793440273202,2.08477800954948,399.97342000000003,47.740747098976094,108.342885460751,72.0
25.2107137719044,5.64621617328617,53.48,83.6087933333333,18.3466666666667,5.15
61.48780366869509,5.23317569696053,142.0,,43.5,3.15
27.8783069787245,2.8853998118144304,73.0,80.9114,60.0,0.68
163.279632142963,2.0514529201579,399.97342000000003,51.0397570869225,96.1613114017228,64.0
127.461441451667,2.2498341838335096,399.97342000000003,52.2848,58.5450470588235,21.0
72.2616772570358,4.46431420985922,181.0,78.70759272,90.5,20.0
22.147720919997898,3.7444709698144196,104.0,17.767592947619,135.047619047619,34.9
166.915266005646,2.07963892033412,399.97342000000003,53.683983012326706,98.947267211094,10.4
32.782123331201,3.08007028824102,78.97341999999999,62.078951925,24.931795,11.67
189.733910518904,2.1192680453341,399.97342000000003,89.38811428571431,175.00379714285702,36.9
166.355261885534,2.04421156235712,399.97342000000003,53.20297633587789,101.251047175573,66.0
22.086276281890502,5.934721938462349,93.0,,144.42,0.15
136.615809249141,2.254613523152,399.97342000000003,58.396248231216894,71.02729535996859,87.5
133.966990259909,2.0883970126236697,399.97342000000003,68.140202,59.4955093333333,14.0
168.20311473052,2.15802263961122,399.97342000000003,78.86061785714291,146.576654285714,89.3
166.738783816671,2.06371066807818,399.97342000000003,51.4364804331013,96.9206650734725,91.0
22.909727191741098,3.37288189259976,73.0,79.814766,55.38,13.7
50.5714505522491,5.1374250893004,149.97342,,89.701329,10.5
138.573089070549,2.4380273084089503,399.97342000000003,58.4696645,60.846617142857106,21.5
169.119285862661,2.06658772443907,399.97342000000003,53.0108256865913,101.225329596123,15.4
165.482105291614,2.06336223306145,399.97342000000003,51.2520138461539,95.42969692307692,67.0
124.897500561234,2.15460273311224,399.97342000000003,36.7441915555556,66.7881,25.0
160.53030278194902,2.00065677816096,429.97342000000003,49.21028545,112.99278999999999,121.6
196.0,3.16227766016838,392.0,,204.0,2.2
166.529804294451,2.07251466147847,399.97342000000003,56.8674253846154,96.2143123076923,76.4
51.149834364888804,5.1173203205702595,109.0,,83.8333333333333,3.196
59.987654162226704,4.40143767113973,149.8195,92.6734205194805,63.641051948051995,11.1
